Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
26/04/1997,MER,PM10,131,2
26/04/1997,PED,PM10,102,2
26/04/1997,CES,PM10,123,2
26/04/1997,NET,PM10,92,2
27/04/1997,LVI,PM10,73,2
27/04/1997,TLA,PM10,55,2
27/04/1997,MER,PM10,146,2
27/04/1997,PED,PM10,106,2
27/04/1997,CES,PM10,107,2
27/04/1997,NET,PM10,89,2
28/04/1997,LVI,PM10,86,2
28/04/1997,TLA,PM10,85,2
28/04/1997,MER,PM10,161,2
28/04/1997,PED,PM10,122,2
28/04/1997,CES,PM10,100,2
28/04/1997,NET,PM10,84,2
29/04/1997,LVI,PM10,84,2
29/04/1997,TLA,PM10,77,2
29/04/1997,MER,PM10,163,2
29/04/1997,PED,PM10,140,2
29/04/1997,CES,PM10,90,2
29/04/1997,NET,PM10,101,2
30/04/1997,LVI,PM10,108,2
30/04/1997,TLA,PM10,105,2
30/04/1997,MER,PM10,159,2
30/04/1997,PED,PM10,155,2
30/04/1997,CES,PM10,89,2
30/04/1997,NET,PM10,90,2
01/05/1997,LVI,PM10,97,2
01/05/1997,TLA,PM10,73,2
01/05/1997,MER,PM10,174,2
